"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"74","177526890164","Narendra Modi","Presented awards to Mega Draw winners of Lucky Grahak Yojana & DigiDhan Vyapar Yojna. Congratulations to the winners.","2017-04-14T10:28:15+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158608236335165/?type=3","177526890164_10158608237680165","Narendra Modi added 4 new photos.",52565,448,1230
"75","177526890164","Narendra Modi","Giving wings to India’s transformation…important infrastructure and development projects inaugurated in Nagpur.","2017-04-14T10:22:01+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158608215000165/?type=3","177526890164_10158608216720165","Narendra Modi added 4 new photos.",57356,440,2186
"76","177526890164","Narendra Modi","The Koradi Thermal Power Plant was dedicated to the people of India. The energy sector is vital for India’s growth.","2017-04-14T10:15:50+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158608201380165/?type=3","177526890164_10158608202155165","Narendra Modi added 3 new photos.",147759,686,4177
"77","177526890164","Narendra Modi","Prayed at Deekshabhoomi in Nagpur. #AmbedkarJayanti","2017-04-14T06:59:57+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158607647395165/?type=3","177526890164_10158607648855165","Narendra Modi added 4 new photos.",285924,1462,8738
"78","177526890164","Narendra Modi","Without Dr. Babasaheb Ambedkar, there would not be Narendra Modi.

Tributes to Dr. Babasaheb Ambedkar on Ambedkar Jayanti. 
Jai Bhim","2017-04-14T01:44:11+0000","video","https://www.facebook.com/narendramodi/videos/10158606492075165/","177526890164_10158606492075165",NA,88364,1751,11658
"79","177526890164","Narendra Modi","Saluting the martyrs of the Jallianwala Bagh massacre. Their valour & heroism will never be forgotten.","2017-04-13T04:44:19+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158601767575165/?type=3","177526890164_10158601771100165","Narendra Modi added 2 new photos.",156338,1528,3664
"80","177526890164","Narendra Modi","Had a wonderful interaction with BJP MPs from the OBC communities earlier today.","2017-04-12T18:20:51+0000","photo","https://www.facebook.com/narendramodi/photos/a.10156627257580165.1073741881.177526890164/10158599259895165/?type=3","177526890164_10158599260015165","Narendra Modi added 2 new photos.",92937,1019,2236
"81","177526890164","Narendra Modi","My colleague Suresh Prabhu writes about 'Transforming Indian Railways with the OneICT Programme' on the NM App. A good read.  http://nm-4.com/5wp4","2017-04-12T07:53:15+0000","link","http://nm-4.com/5wp4","177526890164_10158596882535165",NA,36428,753,1145
"82","177526890164","Narendra Modi","Yesterday, had a meeting with our valued NDA allies. We had a fruitful exchange of views on a wide range of issues.","2017-04-11T05:02:34+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158590948275165/?type=3","177526890164_10158590948275165",NA,87734,1197,1740
"83","177526890164","Narendra Modi","More pictures from the Delhi Metro journey with PM Malcolm Turnbull.","2017-04-10T17:11:18+0000","photo","https://www.facebook.com/narendramodi/photos/a.10156627257580165.1073741881.177526890164/10158587911290165/?type=3","177526890164_10158587914395165","Narendra Modi added 4 new photos.",252489,1946,6213
"84","177526890164","Narendra Modi","Memorable moments at the magnificent Akshardham Temple in Delhi, with PM Malcolm Turnbull.","2017-04-10T14:00:29+0000","photo","https://www.facebook.com/narendramodi/photos/a.10158587068615165.1073741891.177526890164/10158587073255165/?type=3","177526890164_10158587073255165","Narendra Modi added 8 new photos to the album: Magnificent Akshardham Temple.",474368,3550,22302
"85","177526890164","Narendra Modi","On board the Delhi Metro with PM Malcolm Turnbull. We are heading to the Akshardham Temple.","2017-04-10T10:43:09+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158586292045165/?type=3","177526890164_10158586292045165",NA,320916,2708,9218
"86","177526890164","Narendra Modi","With Prime Minister Malcolm Turnbull of Australia earlier today.","2017-04-10T06:48:55+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158585811165165/?type=3","177526890164_10158585811165165",NA,160406,1040,3171
"87","177526890164","Narendra Modi","Tomorrow I will join a very special programme, 'Swachhagraha - Bapu Ko Karyanjali' to mark 100 years of the historic Champaran Satyagraha.

There will be an exhibition showcasing Champaran Satyagraha & it will connect essential principles of Satyagraha with Swachhagraha. The exhibition will also showcase the ground covered by the Swachh Bharat Mission in creating a mass movement towards a clean India.

A century ago, Indians became Satyagrahis & fought colonialism. Today, let us become Swachhagrahis & create a Swachh Bharat, #MyCleanIndia","2017-04-09T13:51:54+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158581657975165/?type=3","177526890164_10158581657975165",NA,79434,1098,5300
"88","177526890164","Narendra Modi","Greetings on Mahavir Jayanti. We recall the noble teachings of Lord Mahavir, which continue to guide generations.","2017-04-09T04:01:28+0000","status",NA,"177526890164_10158579577955165",NA,69146,984,1429
"89","177526890164","Narendra Modi","PM Sheikh Hasina’s visit marks a ‘<U+0936><U+094B><U+0928><U+093E><U+0932><U+0940> <U+0905><U+0927><U+094D><U+092F><U+093E><U+092F>’ (golden era) in the friendship between our people and our nations. 
http://nm-4.com/tbp4","2017-04-08T16:50:10+0000","link","http://nm-4.com/tbp4","177526890164_10158576478810165",NA,79788,843,1516
"90","177526890164","Narendra Modi","We recall the towering leader & a friend of India’s, Sheikh Mujibur Rahman. Released Hindi translation of Bangabandhu’s ‘Unfinished Memoirs’","2017-04-08T15:07:20+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158575877710165/?type=3","177526890164_10158575877710165",NA,100287,781,3634
"91","177526890164","Narendra Modi","It is an absolute honour to host PM Sheikh Hasina. We held fruitful & wide-ranging talks on the full spectrum of India-Bangladesh relations. PM Sheikh Hasina & I reviewed existing cooperation & discussed new avenues of extensive cooperation that will benefit our nations & region.

Collaboration in commerce, boosting connectivity, capacity building & cooperation between our armed forces were vital areas discussed.","2017-04-08T09:59:50+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158574693605165/?type=3","177526890164_10158574693605165",NA,127038,937,3045
"92","177526890164","Narendra Modi","With Prime Minister Sheikh Hasina in New Delhi.","2017-04-08T06:42:05+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158574334270165/?type=3","177526890164_10158574334270165",NA,340677,2170,9854
"93","177526890164","Narendra Modi","Delighted to welcome H.E. Sheikh Hasina, the Prime Minister of Bangladesh, on her State Visit to India.","2017-04-07T07:50:15+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158568421145165/?type=3","177526890164_10158568421145165",NA,178142,1521,4982
"94","177526890164","Narendra Modi","Sharing my speech at the public meeting in Jharkhand today. http://nm-4.com/8zo4","2017-04-06T16:03:36+0000","link","http://nm-4.com/8zo4","177526890164_10158563415510165",NA,85954,781,1647
"95","177526890164","Narendra Modi","Some pictures from my Jharkhand visit. The development projects inaugurated today will contribute to Jharkhand’s transformation.","2017-04-06T11:38:09+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158561903520165/?type=3","177526890164_10158561905795165","Narendra Modi added 4 new photos.",94367,821,2194
"96","177526890164","Narendra Modi","Paid tributes to Pandit Deendayal Upadhyaya ji on #BJPSthapanaDiwas.","2017-04-06T06:06:59+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158560827625165/?type=3","177526890164_10158560827625165",NA,132869,1077,2820
"97","177526890164","Narendra Modi","<U+0930><U+093E><U+092E><U+0928><U+0935><U+092E><U+0940> <U+0915><U+0947> <U+092A><U+093E><U+0935><U+0928> <U+0905><U+0935><U+0938><U+0930> <U+092A><U+0930> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+0939><U+093E><U+0930><U+094D><U+0926><U+093F><U+0915> <U+0936><U+0941><U+092D><U+0915><U+093E><U+092E><U+0928><U+093E><U+090F><U+0902><U+0964> Greetings on Ram Navami.","2017-04-04T06:16:55+0000","video","https://www.facebook.com/narendramodi/videos/10158550388535165/","177526890164_10158550388535165",NA,243190,6799,27001
"98","177526890164","Narendra Modi","Matter of immense joy & pride that the number of beneficiaries of PM Ujjwala Yojana has crossed 2 crore in less than a year! 

Ujjwala Yojana is guided by a strong commitment to bring about a qualitative change in the lives of poor women. I congratulate all beneficiaries of Ujjwala Yojana & those who are working round the clock to ensure its success. 

#2CrUjjwala","2017-04-03T13:54:40+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158547051335165/?type=3","177526890164_10158547058720165","Narendra Modi added 2 new photos.",76084,1145,2400
"99","177526890164","Narendra Modi","Be it bringing more tourists to J&K, improving connectivity or mitigating climate change, Chenani-Nashri Tunnel offers many advantages.","2017-04-02T17:52:32+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158543463675165/?type=3","177526890164_10158543463675165",NA,179759,1436,4930
"100","177526890164","Narendra Modi","The Chenani-Nashri Tunnel will have a transformative impact on Jammu & Kashmir’s progress. The tunnel is truly world class.","2017-04-02T17:37:36+0000","photo","https://www.facebook.com/narendramodi/photos/a.10150164299700165.421791.177526890164/10158543401040165/?type=3","177526890164_10158543401040165",NA,586635,5669,21218
